# cat cat_m83_master_may_21_2014.txt | awk '{print $1, $2, $3, $4, $12, $26, $29}' > cat_m83_master_may_21_2014.reduced.txt
 x   y     ra           dec       mv   mass  age 
2779 1811 204.2334326 -29.9191634 -6.16 7.7 3545.2
2779 3041 204.2334258 -29.9056334 -5.678 6.62 494.3
2796 3322 204.23321 -29.9025479 -5.92 8.76 13490.
2809 2026 204.2330518 -29.9167984 -5.206 8.36 10705.5
2815 3764 204.2329688 -29.8976804 -7.08 8.21 24616.6
2879 4021 204.2321567 -29.8948534 -6.952 7.91 13844.5
2879 1252 204.2321572 -29.9253125 -6.362 7.6 4852.7
2898 3579 204.231922 -29.8997209 -5.885 7.91 4886.
2901 3197 204.231884 -29.9039229 -7.891 6.72 4022.6
2909 1183 204.2317828 -29.9260715 -4.985 8.36 2542.7
2915 3165 204.2317064 -29.9042694 -9.76 6.64 17402.1
2916 3128 204.2316937 -29.9046819 -6.969 8.06 25000.2
2937 3265 204.2314272 -29.9031694 -5.974 8.56 8430.2
2940 1893 204.2313892 -29.9182614 -5.094 8.26 3129.2
2944 2849 204.2313321 -29.9077509 -7.361 8.21 21134.3
2955 4141 204.2311924 -29.8935389 -5.213 8.86 9139.4
2958 2819 204.2311607 -29.9080754 -5.088 8.96 7882.3
2976 4062 204.2309259 -29.8944079 -7.074 8.06 12096.6
2999 3519 204.2306341 -29.9003754 -7.46 7.81 22344.5
3017 4043 204.2304057 -29.8946169 -5.514 7.86 2464.7
3020 3957 204.230374 -29.8955629 -5.331 8.71 6007.
3039 1533 204.2301264 -29.9222215 -5.663 8.71 8155.7
3043 1934 204.2300821 -29.9178159 -6.759 7.91 7681.3
3048 2919 204.2300187 -29.9069754 -4.416 10.3 176350.9
3076 3387 204.2296634 -29.9018329 -6.852 8.61 20537.4
3076 4400 204.2296571 -29.8906899 -5.873 8.31 5400.4
3096 3699 204.2294033 -29.8983954 -5.756 8.41 5859.
3099 4692 204.2293654 -29.8874724 -8.935 7.63 75947.2
3102 4160 204.2293272 -29.8933299 -5.077 7.04 2504.2
3103 3478 204.2293144 -29.9008319 -5.28 8.56 5968.1
3113 1391 204.2291936 -29.9237835 -4.696 8.31 3287.2
3121 3826 204.2290861 -29.8969984 -5.79 7.81 2828.1
3128 1175 204.2289968 -29.9261595 -7.175 8.06 26872.2
3146 1337 204.2287684 -29.9243829 -4.11 9.51 10285.3
3161 1078 204.228578 -29.9272265 -6.482 7.68 12621.8
3174 2999 204.2284198 -29.9060954 -4.65 8.66 3718.9
3175 2847 204.2284007 -29.9077729 -6.009 8.96 21959.
3176 1834 204.2283877 -29.9189159 -4.309 9.06 5240.6
3193 2023 204.228172 -29.9168351 -4.768 8.96 6602.2
3202 3278 204.2280645 -29.9030246 -5.859 8.06 9538.2
3233 3205 204.2276648 -29.9038331 -5.858 8.36 7622.3
3237 1308 204.2276197 -29.9247001 -4.291 8.76 9745.7
3255 2866 204.2273918 -29.9075621 -8.652 8.26 65548.2
3267 3762 204.2272304 -29.8977042 -5.129 8.06 4329.4
3270 1783 204.2271947 -29.9194751 -5.487 9.06 18498.5
3281 1866 204.2270552 -29.9185566 -4.25 9.23 6095.8
3282 4789 204.2270436 -29.8864053 -8.079 6.64 4680.4
3288 4416 204.2269737 -29.8905139 -5.593 8.21 4147.5
3292 3758 204.2269132 -29.8977454 -5.405 8.56 4991.6
3303 4784 204.2267835 -29.8864603 -9.483 7.58 66459.4
3304 3594 204.2267703 -29.8995559 -6.085 8.66 11024.
3305 3517 204.2267576 -29.9003955 -5.791 8.46 6122.2
3306 4609 204.2267454 -29.8883908 -5.153 8.66 8917.8
3308 3956 204.2267176 -29.8955638 -5.122 8.56 3846.2
3310 2463 204.2266874 -29.911995 -4.722 8.81 5892.2
3312 4429 204.2266692 -29.8903708 -5.172 8.31 2831.5
3316 3249 204.2266116 -29.903349 -5.207 8.81 8189.1
3333 3815 204.2264003 -29.8971221 -5.245 8.31 3830.9
3346 3678 204.2262258 -29.8986254 -5.396 8.66 5844.4
3360 4433 204.2260538 -29.8903268 -6.695 7.38 4072.9
3367 878 204.2259696 -29.9294301 -4.224 8.21 4541.
3406 4084 204.2254764 -29.8941603 -6.382 8.01 6030.8
3417 3871 204.2253271 -29.8965033 -5.597 8.06 3490.6
3441 4211 204.2250207 -29.8927633 -4.833 8.46 2533.4
3472 4272 204.2246327 -29.8920923 -6.364 8.71 22129.9
3472 1965 204.2246312 -29.9174675 -6.546 8.06 25549.6
3492 1863 204.2243836 -29.9185895 -4.681 8.51 2373.6
3493 4295 204.2243663 -29.8918393 -6.034 8.06 4641.6
3495 3333 204.2243466 -29.9024249 -5.874 7.86 3237.8
3501 3385 204.2242705 -29.9018529 -6.119 8.36 7225.8
3501 3949 204.2242592 -29.8956416 -5.482 7.58 2109.8
3505 3929 204.2242169 -29.8958662 -5.969 7.91 3710.5
3510 2253 204.2241491 -29.9143049 -4.683 9.06 6575.6
3514 3509 204.2241056 -29.9004834 -5.469 8.41 4241.3
3531 874 204.2238816 -29.9294685 -4.291 8.41 2039.
3534 4559 204.2238526 -29.8889407 -5.891 7.81 6662.7
3538 3569 204.2237937 -29.8998262 -6.441 7.3 4395.9
3546 2423 204.2236987 -29.9124349 -8.409 7.72 36372.6
3550 1557 204.223641 -29.9219609 -5.197 7.52 5166.
3554 3220 204.2235915 -29.9036624 -7.67 9.01 99349.9
3563 3040 204.2234835 -29.9056479 -4.795 8.51 2636.4
3577 3983 204.2233002 -29.8952767 -5.926 8.36 6049.1
3583 2050 204.2232289 -29.9165324 -4.798 8.76 9160.8
3586 4727 204.223193 -29.8870872 -6.311 7.04 7803.1
3590 4353 204.2231419 -29.8912067 -5.625 8.66 8116.7
3606 3977 204.2229323 -29.8953372 -6.599 8.26 15831.5
3612 2926 204.2228616 -29.9068964 -5.719 8.06 3472.7
3620 3089 204.2227602 -29.9051034 -4.563 9.06 6621.8
3633 3227 204.2225954 -29.9035853 -6.379 8.01 14520.3
3636 1987 204.2225499 -29.9172309 -5.2 8.06 2153.1
3644 3450 204.222456 -29.9011323 -6.142 8.06 6878.
3646 3603 204.2224244 -29.8994548 -6.049 8.36 6774.7
3655 3705 204.2223166 -29.8983328 -6.085 8.96 23551.2
3658 4422 204.2222729 -29.8904458 -7.583 7.4 10584.8
3671 853 204.222111 -29.9297049 -5.536 6.04 1480.9
3716 1629 204.2215342 -29.9211633 -4.928 8.51 2979.9
3724 3808 204.2214412 -29.8971998 -5.886 7.56 6018.
3724 2789 204.2214338 -29.9084088 -6.543 10.3 988776.8
3729 1685 204.2213756 -29.9205528 -4.062 8.86 2985.4
3732 995 204.2213368 -29.9281428 -4.614 8.06 2857.2
3737 4195 204.2212767 -29.8929427 -5.935 7.76 3056.5
3764 2588 204.220926 -29.9106197 -5.841 8.41 5974.5
3769 3674 204.2208701 -29.8986682 -7.148 8.71 32022.8
3774 1803 204.2208046 -29.9192547 -8.486 8.01 52973.2
3775 2341 204.2207862 -29.9133367 -6.834 7.91 16660.1
3783 4478 204.2206933 -29.8898297 -7.889 7.54 24840.
3798 3820 204.2204959 -29.8970622 -7.286 7.96 17597.3
3799 4582 204.2204841 -29.8886802 -9.806 6.64 20419.3
3800 1695 204.2204682 -29.9204372 -4.218 8.56 1672.8
3805 4318 204.220414 -29.8915842 -6.374 8.96 25766.3
3810 1102 204.2203469 -29.9269602 -4.758 8.56 2750.7
3813 4560 204.2203128 -29.8889277 -8.665 7.58 33180.1
3818 3367 204.2202416 -29.9020452 -6.482 7.86 5668.2
3823 4251 204.2201856 -29.8923212 -5.631 8.31 4860.3
3830 3235 204.2200892 -29.9035027 -4.869 8.36 2285.
3837 2875 204.2200063 -29.9074572 -4.868 8.31 2140.
3844 1571 204.219916 -29.9218012 -4.447 8.76 2912.4
3863 1526 204.2196748 -29.9222962 -5.447 8.46 6729.
3868 3260 204.2196134 -29.9032276 -5.747 8.41 5479.
3874 1376 204.2195286 -29.9239517 -3.814 9.57 37168.2
3900 926 204.2192044 -29.9288961 -4.348 8.76 2658.6
3905 1573 204.2191418 -29.9217791 -4.856 8.76 4244.8
3907 4625 204.2191139 -29.8882126 -8.841 7.96 78156.2
3911 4679 204.2190632 -29.8876131 -7.456 7.53 10262.2
3920 4707 204.2189491 -29.887305 -7.947 7.86 39322.9
3923 4647 204.2189173 -29.8879705 -8.734 7.38 35736.2
3926 4217 204.2188787 -29.892695 -7.127 7.86 13773.5
3928 4053 204.2188467 -29.894499 -5.203 7.63 2441.8
3928 4656 204.2188475 -29.887866 -10.409 7.58 155939.7
3933 4598 204.2187903 -29.8885095 -9.539 6.64 17959.
3937 3099 204.2187376 -29.9049931 -5.495 8.66 6402.4
3943 3843 204.2186625 -29.8968145 -4.989 8.26 4286.3
3944 4103 204.2186501 -29.8939545 -6.863 8.06 9960.1
3944 4650 204.2186445 -29.8879375 -8.551 7.36 26155.3
3949 3472 204.2185858 -29.90089 -5.695 6.36 527.5
3956 4207 204.2184917 -29.892805 -5.394 8.71 6751.2
3957 3799 204.2184848 -29.897293 -5.748 8.51 6341.7
3958 3789 204.2184657 -29.897403 -7.012 8.06 14452.5
3961 4328 204.2184284 -29.891474 -6.174 7.54 13106.1
3971 3908 204.2183009 -29.8960995 -6.445 8.06 12197.3
3981 3999 204.2181742 -29.895093 -5.422 8.66 5986.
3986 1061 204.218113 -29.9274165 -6.201 8.81 17150.5
3987 4691 204.2181053 -29.887481 -8.194 6.64 4113.4
4022 3293 204.2176529 -29.9028589 -7.307 8.01 17883.7
4029 4311 204.2175719 -29.8916609 -5.671 8.36 4782.9
4048 1260 204.21732 -29.9252275 -5.004 9.7 35313.7
4049 836 204.2173131 -29.9298915 -4.746 9.06 7837.5
4051 3157 204.2172911 -29.9043604 -4.813 8.71 3727.9
4063 4334 204.2171406 -29.8914079 -6.349 8.21 7846.4
4073 4079 204.217007 -29.8942129 -5.998 8.66 10175.1
4107 3257 204.2165743 -29.9032548 -4.602 8.76 4506.6
4111 4601 204.2165256 -29.8884708 -6.827 7.38 6543.8
4115 3856 204.2164737 -29.8966713 -5.577 8.76 8246.2
4126 3670 204.2163402 -29.8987118 -5.601 8.71 9188.
4152 4196 204.2160048 -29.8929313 -4.917 8.31 7690.3
4170 2588 204.2157801 -29.9106193 -5.473 7.44 2841.8
4180 1419 204.2156449 -29.9234728 -4.405 9.06 7680.3
4188 4629 204.2155487 -29.8881627 -6.432 8.06 12781.6
4194 2687 204.2154757 -29.9095247 -4.923 8.76 4514.9
4217 4293 204.2151802 -29.8918587 -6.846 8.06 9805.4
4235 3843 204.2149574 -29.8968086 -5.449 8.36 4931.4
4243 3582 204.2148555 -29.8996796 -6.19 8.36 8181.
4255 3702 204.2147034 -29.8983651 -5.407 8.36 3750.5
4271 1185 204.2144896 -29.9260466 -5.867 8.71 14001.6
4273 3838 204.2144689 -29.8968691 -5.211 8.71 8115.2
4275 4274 204.2144443 -29.8920676 -6.615 7.86 6406.9
4280 1435 204.2143821 -29.9233021 -4.734 8.91 11712.3
4286 4217 204.2143046 -29.8927001 -5.998 8.06 5050.1
4303 3913 204.2140947 -29.896044 -4.98 10.08 293923.6
4311 4142 204.2139873 -29.8935195 -5.231 8.61 4614.7
4321 871 204.2138544 -29.9295006 -4.507 8.81 3603.1
4326 3785 204.2138027 -29.8974465 -5.012 8.71 4477.7
4351 1585 204.2134749 -29.9216465 -4.306 8.71 4205.9
4367 2221 204.2132794 -29.914656 -6.786 6.64 1422.6
4386 2601 204.213039 -29.9104759 -5.729 6.2 1605.3
4389 2935 204.2129953 -29.9068019 -5.578 8.21 3637.1
4394 4007 204.2129403 -29.8950044 -5.222 8.66 5280.3
4397 3358 204.2128946 -29.9021489 -5.51 7.58 1815.
4424 3883 204.212553 -29.8963683 -6.172 7.91 6364.4
4435 4449 204.2124146 -29.8901478 -6.494 7.81 13058.4
4436 3769 204.2124005 -29.8976223 -5.372 8.66 5716.6
4445 3484 204.2122921 -29.9007628 -6.658 8.56 15828.4
4451 4219 204.2122175 -29.8926778 -5.728 8.46 5777.1
4454 755 204.212166 -29.9307763 -3.906 8.56 1255.
4473 2677 204.2119351 -29.9096398 -5.573 8.81 9068.9
4480 4432 204.2118499 -29.8903292 -8.336 7.96 43644.
4498 3447 204.2116132 -29.9011642 -7.847 6.64 3564.2
4502 3365 204.2115622 -29.9020662 -5.204 8.26 5876.5
4509 3793 204.2114806 -29.8973582 -5.537 8.56 5636.9
4509 4558 204.2114759 -29.8889487 -5.684 8.76 9651.
4532 3432 204.211188 -29.9013292 -7.933 6.64 2273.4
4549 1843 204.2109689 -29.9188137 -4.064 9.01 6456.1
4556 3530 204.2108774 -29.9002511 -5.498 7.53 6926.6
4571 3823 204.210694 -29.8970336 -5.556 7.86 2415.7
4571 4434 204.2106954 -29.8903126 -6.11 7.7 6853.
4601 3739 204.2103068 -29.897952 -5.717 8.06 3466.3
4603 3584 204.2102811 -29.899657 -5.182 8.36 3048.5
4619 3786 204.2100849 -29.897435 -5.328 8.06 2422.5
4625 1520 204.2100036 -29.922361 -4.325 9.11 4885.7
4629 3482 204.209951 -29.900779 -6.863 7.81 10809.6
4630 4310 204.2099402 -29.8916783 -4.481 8.01 2119.4
4631 1406 204.2099272 -29.923615 -5.888 8.76 10981.3
4632 2978 204.2099181 -29.9063285 -4.442 8.61 2231.2
4637 3069 204.2098548 -29.905322 -4.907 8.66 3725.1
4642 4111 204.2097875 -29.8938599 -7.622 7.91 20286.
4669 2024 204.20944 -29.9168169 -6.012 6.62 633.9
4671 2196 204.2094214 -29.9149249 -4.822 8.36 7087.4
4690 4055 204.2091783 -29.8944758 -4.783 8.06 1466.4
4725 4335 204.2087412 -29.8914013 -5.676 8.36 4804.9
4726 2549 204.2087242 -29.9110418 -3.979 9.06 12525.
4736 3863 204.2086005 -29.8965932 -5.135 7.86 1639.3
4753 3036 204.2083764 -29.9056902 -6.404 8.36 12603.4
4757 4220 204.2083286 -29.8926662 -7.367 8.56 30411.5
4765 3339 204.2082249 -29.9023517 -5.239 7.65 5254.2
4772 1322 204.2081374 -29.9245442 -4.059 8.41 1157.4
4775 3851 204.2080993 -29.8967197 -4.883 7.57 2573.4
4786 3544 204.2079589 -29.9001021 -5.405 8.91 11384.7
4796 3859 204.2078392 -29.8966371 -5.192 6.62 355.3
4826 1722 204.2074467 -29.9201441 -5.832 8.66 9261.
4845 4300 204.2072186 -29.8917805 -7.31 7.74 18096.2
4877 3374 204.2068101 -29.9019719 -5.346 8.26 6697.6
4885 4117 204.2067106 -29.8937989 -5.284 8.46 3838.1
4885 2073 204.2067052 -29.9162774 -4.593 8.11 5035.
4888 3968 204.2066721 -29.8954324 -4.818 8.56 2906.9
4902 3765 204.2064876 -29.8976709 -7.184 7.76 13738.8
4944 4180 204.2059622 -29.8931003 -5.658 8.36 8505.3
4953 2253 204.2058364 -29.9142973 -6.097 8.91 24219.3
4956 4121 204.2058097 -29.8937547 -5.035 8.11 8508.3
4959 2282 204.2057666 -29.9139783 -4.314 8.61 4257.
4972 3881 204.2056061 -29.8963892 -7.053 8.11 20100.2
4988 3813 204.2053965 -29.8971427 -6.496 7.72 8885.8
4995 4438 204.2053158 -29.8902621 -5.929 8.21 6741.4
5009 3862 204.2051365 -29.8966036 -5.997 7.74 5091.8
5012 4153 204.2050929 -29.8934026 -5.313 7.86 2590.9
5024 3858 204.2049462 -29.8966421 -7.403 7.58 13921.2
5103 4203 204.2039448 -29.8928469 -5.321 9.16 15581.
5106 4348 204.2039072 -29.8912519 -6.991 7.76 9092.2
5120 4242 204.2037229 -29.8924178 -6.662 7.86 9518.4
5133 3851 204.2035631 -29.8967188 -6.842 8.06 9769.3
5137 4263 204.2035136 -29.8921868 -6.8 7.86 7597.1
5153 4323 204.2033044 -29.8915267 -6.68 8.51 14962.5
5167 4341 204.2031269 -29.8913287 -6.967 7.65 10078.2
5186 4250 204.2028919 -29.8923297 -7.512 7.7 15578.3
5244 4243 204.2021559 -29.892412 -6.283 8.11 14070.9
793 2113 204.3442368 -29.8708409 -3.816 9.32 5225.3
910 1736 204.3427601 -29.8749827 -6.259 8.76 15454.4
952 2019 204.3422202 -29.8718753 -3.562 9.06 3747.1
967 1333 204.3420318 -29.8794158 -2.056 -999. -999.
1064 1772 204.3408064 -29.8745871 -6.409 10.3 732719.
1119 2212 204.3401012 -29.8697527 -6.286 8.76 23905.2
1153 1642 204.3396714 -29.8760173 -6.478 8.96 35870.
1269 4718 204.3381987 -29.8421871 -3.595 8.86 5272.7
1278 2646 204.3380896 -29.8649736 -3.61 10.01 33777.9
1296 4667 204.3378564 -29.8427482 -3.769 8.91 5107.
1297 2927 204.3378479 -29.8618826 -5.1 7.34 2419.7
1304 3224 204.3377521 -29.8586212 -4.469 9.06 6072.6
1320 2113 204.3375581 -29.8708367 -5.241 8.21 2666.5
1344 4859 204.3372473 -29.8406363 -4.7 9.16 7819.1
1383 2439 204.3367582 -29.8672508 -4.687 8.86 11396.1
1387 1935 204.3367022 -29.8727948 -4.835 8.56 2952.8
1415 2425 204.3363523 -29.8674104 -5.973 8.66 9943.5
1429 2502 204.3361745 -29.8665579 -3.925 9.16 3829.6
1435 4531 204.336094 -29.8442444 -3.74 8.91 2762.9
1447 5092 204.3359342 -29.8380735 -4.144 8.36 4269.
1472 1975 204.3356239 -29.872355 -4.365 8.66 2261.2
1499 2050 204.3352875 -29.8715355 -5.812 8.36 5446.1
1533 2521 204.3348489 -29.8663491 -5.756 9.11 18252.8
1544 3625 204.3347135 -29.8542051 -3.091 7.04 402.
1568 3041 204.3344039 -29.8606291 -5.579 9.06 21352.9
1573 4067 204.3343448 -29.8493432 -3.353 9.51 20984.4
1591 2349 204.3341136 -29.8682467 -5.264 8.56 4383.7
1602 3141 204.3339788 -29.8595292 -5.736 8.36 5077.9
1603 4133 204.3339579 -29.8486227 -3.983 10.24 156707.6
1605 1996 204.3339367 -29.8721242 -3.348 10.24 87315.2
1610 1377 204.3338808 -29.8789387 -4.31 8.96 4592.1
1633 4398 204.3335769 -29.8457023 -3.375 7.86 1408.1
1638 3315 204.3335219 -29.8576208 -4.277 8.71 2275.4
1641 4247 204.3334821 -29.8473688 -4.493 9.16 6093.1
1651 3240 204.3333508 -29.8584458 -4.81 10.24 335652.6
1689 4221 204.332867 -29.8476494 -3.647 9.06 3203.4
1713 1675 204.3325672 -29.8756609 -4.033 8.81 3312.8
1715 2706 204.33254 -29.8643144 -5.65 8.56 6255.1
1719 4216 204.3324866 -29.8477099 -5.031 9.34 16756.
1755 1270 204.3320415 -29.8801159 -4.476 8.06 1105.3
1755 2987 204.3320321 -29.861229 -4.271 8.31 5365.6
1763 3685 204.3319358 -29.853551 -5.12 8.71 4946.1
1766 3205 204.3318986 -29.8588255 -6.455 9.8 265566.2
1769 3829 204.3318531 -29.851967 -4.057 8.11 2290.9
1793 2328 204.3315512 -29.8684725 -5.049 8.76 9125.4
1829 4205 204.3310915 -29.8478311 -4.156 8.41 1800.6
1879 2966 204.3304593 -29.8614546 -3.689 9.06 3139.8
1889 3174 204.3303385 -29.8591666 -4.947 8.76 4615.9
1905 3657 204.3301285 -29.8538592 -4.694 8.71 3340.9
1916 3890 204.3299886 -29.8512907 -3.845 9.16 4243.4
1934 2947 204.3297681 -29.8616637 -3.71 9.54 9496.8
1953 2273 204.3295217 -29.8690777 -4.656 9.01 5835.1
1984 4449 204.3291318 -29.8451418 -4.306 9.16 5768.7
1987 1275 204.3290982 -29.8800612 -5.465 8.21 4146.
1987 3745 204.3290884 -29.8528858 -4.479 8.86 5880.3
1991 2636 204.3290392 -29.8650848 -5.083 8.46 13858.3
2004 2438 204.3288746 -29.8672683 -6.036 8.36 7984.5
2005 2078 204.3288624 -29.8712228 -5.635 7.96 3224.7
2019 1498 204.3286856 -29.8776083 -4.574 8.11 3688.1
2025 1198 204.3286162 -29.8809028 -5.428 8.46 11221.
2029 2030 204.3285643 -29.8717508 -4.865 7.86 3471.2
2046 4068 204.328346 -29.8493329 -4.493 8.56 2155.
2049 2578 204.3283036 -29.8657283 -4.91 8.26 2801.3
2059 3094 204.3281824 -29.8600469 -5.133 9.4 22188.2
2072 5050 204.3280086 -29.8385309 -3.368 10.24 88938.6
2086 4803 204.3278378 -29.8412534 -3.879 8.66 1445.2
2086 2354 204.3278345 -29.8681924 -4.433 8.86 6339.2
2088 4048 204.327807 -29.8495584 -4.207 8.36 1241.9
2102 4820 204.3276285 -29.8410609 -4.18 8.76 9331.1
2103 5030 204.3276155 -29.838751 -3.981 8.81 2807.7
2106 2634 204.3275868 -29.8651124 -4.495 8.81 3360.1
2111 3033 204.3275166 -29.8607234 -4.513 8.06 1143.6
2116 1039 204.3274619 -29.8826574 -5.277 8.36 8033.2
2117 3844 204.3274395 -29.8518024 -4.727 8.41 2141.4
2119 1573 204.3274169 -29.8767779 -4.555 9.21 7652.7
2129 3178 204.3272944 -29.8591284 -3.795 10.24 131792.2
2138 3323 204.3271801 -29.8575279 -4.925 7.91 5167.5
2141 3270 204.3271421 -29.8581165 -5.448 8.76 8235.5
2144 1700 204.3270996 -29.8753809 -5.399 8.21 4388.
2148 3157 204.3270535 -29.8593595 -4.569 8.86 5680.1
2148 2763 204.3270539 -29.8636879 -4.913 8.91 16474.1
2171 2930 204.326762 -29.861851 -4.638 8.06 1283.1
2177 3756 204.3266849 -29.8527705 -3.618 10.24 111967.
2179 3997 204.3266593 -29.8501195 -3.463 10.24 97071.3
2190 3747 204.3265137 -29.852864 -3.064 -999. -999.
2200 3640 204.3263934 -29.854041 -4.259 8.56 6328.2
2201 1434 204.3263831 -29.8783125 -6.136 8.76 13799.1
2203 1156 204.3263581 -29.881365 -4.872 8.71 3936.
2211 1811 204.3262559 -29.87416 -5.514 7.2 4748.9
2219 3907 204.3261521 -29.8511095 -2.577 10.24 42923.
2233 5049 204.3259733 -29.8385421 -2.777 10.24 51604.8
2262 1364 204.3256093 -29.8790825 -4.226 8.96 3563.3
2262 4314 204.3256063 -29.8466271 -3.984 9.06 3454.1
2279 2609 204.3253861 -29.8653821 -5.15 8.66 4659.5
2305 3280 204.325062 -29.8580066 -4.685 8.81 8102.1
2316 5111 204.3249144 -29.8378657 -5.526 9.21 28239.5
2318 3521 204.3248905 -29.8553556 -5.21 9.06 12016.5
2325 1852 204.3248033 -29.8737146 -4.717 10.24 308099.1
2364 1245 204.3243091 -29.8803861 -4.701 8.81 4062.2
2373 3623 204.3241992 -29.8542337 -5.196 8.06 3640.4
2388 1577 204.3240107 -29.8767396 -4.962 8.56 5311.3
2428 1544 204.3235033 -29.8771027 -6.483 8.06 8371.9
2439 4562 204.323355 -29.8438992 -4.762 8.46 3376.2
2448 1362 204.3232434 -29.8791047 -4.826 8.06 1525.7
2470 1121 204.3229708 -29.8817557 -4.515 8.81 4329.5
2477 4143 204.3228734 -29.8485138 -5.089 8.56 3731.1
2477 1405 204.3228754 -29.8786262 -6.631 8.21 9592.9
2481 1512 204.3228309 -29.8774492 -4.877 8.86 5302.
2485 2089 204.3227798 -29.8711077 -6.226 8.31 10028.2
2485 2061 204.3227735 -29.8714102 -4.517 9.06 6347.1
2506 1832 204.3225136 -29.8739347 -4.863 8.51 2806.8
2517 1641 204.3223742 -29.8760357 -4.545 9.06 15724.5
2529 1030 204.3222223 -29.8827567 -5.245 8.51 3990.3
2554 1654 204.3218984 -29.8758872 -4.12 8.61 1978.4
2560 4991 204.3218266 -29.8391803 -4.092 8.86 2893.9
2565 1688 204.3217652 -29.8755132 -4.684 8.76 3622.9
2572 2200 204.3216761 -29.8698868 -5.217 8.76 7060.1
2578 2134 204.3216 -29.8706128 -5.569 8.56 5805.5
2585 2813 204.3215108 -29.8631438 -5.466 8.36 3959.9
2586 1015 204.3214992 -29.8829162 -4.504 8.86 5350.
2600 3696 204.3213201 -29.8534253 -4.224 9.01 4958.2
2631 3088 204.3209209 -29.8601133 -4.436 9.06 5890.8
2643 2511 204.320769 -29.8664603 -5.955 8.11 6500.7
2658 1468 204.3205792 -29.8779388 -5.793 8.81 12491.
2662 2190 204.3205345 -29.8699968 -4.835 9.06 8021.5
2669 3828 204.3204386 -29.8519733 -5.27 8.06 4648.4
2679 1608 204.3203191 -29.8763933 -5.124 8.66 4549.2
2681 4095 204.3202863 -29.8490419 -4.542 9.57 16725.2
2684 2177 204.3202554 -29.8701343 -5.453 8.36 5566.8
2686 2410 204.3202299 -29.8675713 -5.948 8.06 4288.1
2686 2834 204.3202297 -29.8629128 -6.154 8.61 10798.1
2687 1487 204.3202113 -29.8777243 -5.492 8.96 14465.4
2717 3680 204.3198362 -29.8536069 -5.908 6.58 1035.3
2717 2400 204.3198367 -29.8676868 -5.991 8.06 4731.3
2720 3024 204.3197921 -29.8608228 -5.868 8.36 5734.4
2734 3503 204.3196143 -29.8555484 -5.756 7.04 4680.2
2735 3022 204.3196018 -29.8608449 -5.322 8.51 4283.6
2738 3458 204.3195636 -29.8560489 -8.002 7.86 36779.5
2744 1332 204.3194882 -29.8794348 -5.952 8.06 7745.8
2758 2619 204.3193102 -29.8652778 -5.074 8.81 6074.
2763 2739 204.3192531 -29.8639524 -5.694 7.91 6183.
2781 2466 204.3190248 -29.8669554 -5.141 8.41 3135.5
2812 3223 204.3186314 -29.8586284 -3.673 9.57 32641.6
2820 3016 204.31853 -29.8609054 -6.219 8.66 12472.1
2831 3128 204.3183904 -29.8596734 -5.562 8.41 4620.6
2836 3331 204.318327 -29.8574459 -5.674 8.06 3533.3
2839 2918 204.3182827 -29.8619834 -4.762 8.71 3556.8
2842 4569 204.3182506 -29.8438279 -5.778 8.81 10953.6
2862 954 204.3179977 -29.8835873 -4.777 8.46 2406.1
2864 4121 204.3179717 -29.8487559 -7.449 6.62 2245.5
2887 1800 204.3176804 -29.8742869 -4.937 8.46 2788.1
2890 2819 204.3176422 -29.8630779 -4.974 8.36 2517.
2894 3654 204.3175913 -29.8538929 -6.489 8.41 12205.1
2895 2402 204.3175788 -29.8676649 -5.069 8.46 3148.6
2901 1707 204.3174964 -29.8753099 -4.834 8.81 4591.5
2904 3032 204.3174645 -29.8607349 -5.061 8.31 2556.4
2916 1170 204.3173062 -29.8812168 -5.841 8.26 21387.5
2926 4699 204.3171853 -29.8423979 -4.811 8.81 4495.3
2936 993 204.3170525 -29.8831638 -5.322 8.06 2409.2
2940 1771 204.317008 -29.8746059 -4.61 9.16 6786.3
2943 2937 204.3169635 -29.8617799 -5.446 8.06 2700.6
2947 2481 204.3169128 -29.8667959 -4.815 8.66 4591.3
2964 3415 204.3166971 -29.8565164 -6.019 9.16 26348.5
2967 3382 204.3166591 -29.8568849 -4.343 8.91 5106.
2969 4047 204.31664 -29.8495699 -6.653 6.28 2184.7
2990 3922 204.3163737 -29.8509394 -5.075 8.51 3412.
3015 3083 204.3160503 -29.8601684 -6.174 8.21 6297.2
3022 4277 204.3159615 -29.8470344 -4.864 8.66 5402.3
3024 3479 204.3159425 -29.8558124 -5.605 8.36 6790.9
3044 2856 204.3156888 -29.8626709 -4.766 7.91 1643.8
3049 3938 204.3156191 -29.8507634 -4.592 8.96 4991.7
3069 2398 204.3153653 -29.8677034 -5.113 8.01 4798.4
3083 4358 204.3151943 -29.8461489 -4.549 8.71 6275.1
3085 1683 204.3151686 -29.8755684 -4.281 8.26 5083.5
3104 1266 204.3149275 -29.8801608 -6.713 8.46 14312.4
3104 3011 204.3149214 -29.8609604 -7.299 8.21 17748.
3108 4618 204.3148709 -29.8432889 -5.954 7.86 6652.2
3108 3860 204.3148708 -29.8516214 -5.577 8.56 5848.4
3121 3158 204.3147122 -29.8593434 -5.361 8.26 5062.
3123 3819 204.3146869 -29.8520724 -5.349 8.01 3124.5
3128 4965 204.3146174 -29.8394719 -4.367 8.71 2472.1
